Id,IsDeleted,AccountId,RecordTypeId,IsPrivate,Name,StageName,Amount,Probability,ExpectedRevenue,TotalOpportunityQuantity,CloseDate,Type,NextStep,LeadSource,IsClosed,IsWon,ForecastCategory,ForecastCategoryName,CampaignId,HasOpportunityLineItem,Pricebook2Id,OwnerId,CreatedDate,CreatedById,LastModifiedDate,LastModifiedById,SystemModstamp,LastActivityDate,PushCount,LastStageChangeDate,FiscalQuarter,FiscalYear,Fiscal,ContactId,LastViewedDate,LastReferencedDate,HasOpenActivity,HasOverdueTask,LastAmountChangedHistoryId,LastCloseDateChangedHistoryId,DeliveryInstallationStatus__c,TrackingNumber__c,OrderNumber__c,CurrentGenerators__c,MainCompetitors__c,Opportunity_Source__c
0068d000009MWH1AAO,false,0018d00000GgwyWAAR,0128d000001J21VAAS,false,Opportunity for Watkins896,Closed Won,358100,100,358100,1645,2029-06-11,New Business,,Employee Referral,true,true,Closed,Closed,,true,01s8d000005Us9zAAC,0058d000004QHaeAAG,2022-08-31T12:37:00.000Z,0058d000004B2qYAAS,2022-08-31T12:37:00.000Z,0058d000004B2qYAAS,2022-08-31T12:37:00.000Z,,0,,2,2022,2022 2,,,,false,false,0088d00000Ou4NTAAZ,,,,,,,Marketing
0068d000009MWJjAAO,false,0018d00000Ggx3dAAB,0128d000001J21VAAS,false,Opportunity for Weber619,Closed Won,3474950,100,3474950,2935,2029-06-26,New Business / Add-on,,Public Relations,true,true,Closed,Closed,,true,01s8d000005Us9zAAC,0058d000004QHaiAAG,2022-08-31T12:37:00.000Z,0058d000004B2qYAAS,2022-08-31T12:37:00.000Z,0058d000004B2qYAAS,2022-08-31T12:37:00.000Z,,0,,2,2022,2022 2,,,,false,false,0088d00000Ou4OkAAJ,,,,,,,AE
0068d000009MWJkAAO,false,0018d00000GgwvGAAR,0128d000001J21VAAS,false,Opportunity for West620,Closed Won,2151600,100,2151600,1956,2029-04-30,Existing Business,,Word of mouth,true,true,Closed,Closed,,true,01s8d000005Us9zAAC,0058d000004QHadAAG,2022-08-31T12:37:00.000Z,0058d000004B2qYAAS,2022-08-31T12:37:00.000Z,0058d000004B2qYAAS,2022-08-31T12:37:00.000Z,,0,,2,2022,2022 2,,,,false,false,,,,,,,,AE
0068d000009MWKJAA4,false,0018d00000GgwwTAAR,0128d000001J21VAAS,false,Opportunity for Salazar1398,Closed Won,555200,100,555200,347,2029-05-19,New Business / Add-on,,Word of mouth,true,true,Closed,Closed,,true,01s8d000005Us9zAAC,0058d000004QHapAAG,2022-08-31T12:37:00.000Z,0058d000004B2qYAAS,2022-08-31T12:37:00.000Z,0058d000004B2qYAAS,2022-08-31T12:37:00.000Z,,0,,2,2022,2022 2,,,,false,false,,,,,,,,BDR
0068d000009MWKKAA4,false,0018d00000Ggx7UAAR,0128d000001J21VAAS,false,Opportunity for Kelly1755,Closed Won,197075,100,197075,667,2029-05-27,New Business / Add-on,,Trade Show,true,true,Closed,Closed,,true,01s8d000005Us9zAAC,0058d000004QHacAAG,2022-08-31T12:37:00.000Z,0058d000004B2qYAAS,2022-08-31T12:37:00.000Z,0058d000004B2qYAAS,2022-08-31T12:37:00.000Z,,0,,2,2022,2022 2,,,,false,false,0088d00000Ou4OzAAJ,,,,,,,BDR
0068d000009MW87AAG,false,0018d00000GgwzTAAR,0128d000001J21VAAS,false,Opportunity for Pearson288,Closed Won,1790440,100,1790440,3837,2029-04-29,New Business,,Employee Referral,true,true,Closed,Closed,,true,01s8d000005Us9zAAC,0058d000004QHaYAAW,2022-08-31T12:37:00.000Z,0058d000004B2qYAAS,2022-08-31T12:37:00.000Z,0058d000004B2qYAAS,2022-08-31T12:37:00.000Z,,0,,2,2022,2022 2,,,,false,false,0088d00000Ou4JlAAJ,,,,,,,AE
0068d000009MW8CAAW,false,0018d00000Ggx53AAB,0128d000001J21VAAS,false,Opportunity for Miller300,Closed Won,2303500,100,2303500,1871,2029-04-17,New Business,,Public Relations,true,true,Closed,Closed,,true,01s8d000005Us9zAAC,0058d000004QHajAAG,2022-08-31T12:37:00.000Z,0058d000004B2qYAAS,2022-08-31T12:37:00.000Z,0058d000004B2qYAAS,2022-08-31T12:37:00.000Z,,0,,2,2022,2022 2,,,,false,false,0088d00000Ou4JnAAJ,,,,,,,BDR
0068d000009MWH6AAO,false,0018d00000GgwyVAAR,0128d000001J21VAAS,false,Opportunity for Black902,Closed Won,340500,100,340500,681,2029-05-09,New Business,,Public Relations,true,true,Closed,Closed,,true,01s8d000005Us9zAAC,0058d000004QHaaAAG,2022-08-31T12:37:00.000Z,0058d000004B2qYAAS,2022-08-31T12:37:00.000Z,0058d000004B2qYAAS,2022-08-31T12:37:00.000Z,,0,,2,2022,2022 2,,,,false,false,,,,,,,,Marketing
0068d000009MWH7AAO,false,0018d00000Ggx91AAB,0128d000001J21VAAS,false,Opportunity for Morales903,Closed Won,2317340,100,2317340,3528,2029-06-14,New Business / Add-on,,Employee Referral,true,true,Closed,Closed,,true,01s8d000005Us9zAAC,0058d000004QHanAAG,2022-08-31T12:37:00.000Z,0058d000004B2qYAAS,2022-08-31T12:37:00.000Z,0058d000004B2qYAAS,2022-08-31T12:37:00.000Z,,0,,2,2022,2022 2,,,,false,false,0088d00000Ou4NXAAZ,,,,,,,Marketing
0068d000009MWH9AAO,false,0018d00000Ggx3eAAB,0128d000001J21VAAS,false,Opportunity for Williamson906,Closed Won,2449675,100,2449675,3151,2029-06-09,New Business / Add-on,,Web,true,true,Closed,Closed,,true,01s8d000005Us9zAAC,0058d000004QHaZAAW,2022-08-31T12:37:00.000Z,0058d000004B2qYAAS,2022-08-31T12:37:00.000Z,0058d000004B2qYAAS,2022-08-31T12:37:00.000Z,,0,,2,2022,2022 2,,,,false,false,0088d00000Ou4NYAAZ,,,,,,,Alliances
0068d000009MWHAAA4,false,0018d00000GgwztAAB,0128d000001J21VAAS,false,Opportunity for Black908,Closed Won,165000,100,165000,825,2029-05-10,New Business,,Word of mouth,true,true,Closed,Closed,,true,01s8d000005Us9zAAC,0058d000004QHalAAG,2022-08-31T12:37:00.000Z,0058d000004B2qYAAS,2022-08-31T12:37:00.000Z,0058d000004B2qYAAS,2022-08-31T12:37:00.000Z,,0,,2,2022,2022 2,,,,false,false,,,,,,,,Marketing
0068d000009MWKYAA4,false,0018d00000Ggx2RAAR,0128d000001J21VAAS,false,Opportunity for Abbott636,Closed Won,121490,100,121490,808,2029-04-09,New Business,,Word of mouth,true,true,Closed,Closed,,true,01s8d000005Us9zAAC,0058d000004QHaqAAG,2022-08-31T12:37:00.000Z,0058d000004B2qYAAS,2022-08-31T12:37:00.000Z,0058d000004B2qYAAS,2022-08-31T12:37:00.000Z,,0,,2,2022,2022 2,,,,false,false,0088d00000Ou4P3AAJ,,,,,,,BDR
0068d000009MWKZAA4,false,0018d00000Ggx3YAAR,0128d000001J21VAAS,false,Opportunity for Jefferson638,Closed Won,719960,100,719960,3221,2029-04-20,New Business / Add-on,,Trade Show,true,true,Closed,Closed,,true,01s8d000005Us9zAAC,0058d000004QHacAAG,2022-08-31T12:37:00.000Z,0058d000004B2qYAAS,2022-08-31T12:37:00.000Z,0058d000004B2qYAAS,2022-08-31T12:37:00.000Z,,0,,2,2022,2022 2,,,,false,false,0088d00000Ou4P4AAJ,,,,,,,BDR
0068d000009MWKvAAO,false,0018d00000GgwyBAAR,0128d000001J21VAAS,false,Opportunity for Ortiz1039,Closed Won,128265,100,128265,1717,2029-04-22,New Business,,Word of mouth,true,true,Closed,Closed,,true,01s8d000005Us9zAAC,0058d000004QHaYAAW,2022-08-31T12:37:00.000Z,0058d000004B2qYAAS,2022-08-31T12:37:00.000Z,0058d000004B2qYAAS,2022-08-31T12:37:00.000Z,,0,,2,2022,2022 2,,,,false,false,0088d00000Ou4PCAAZ,,,,,,,BDR
0068d000009MWKxAAO,false,0018d00000GgwwZAAR,0128d000001J21VAAS,false,Opportunity for Houston1041,Closed Won,3513380,100,3513380,3499,2029-05-20,New Business,,Partner,true,true,Closed,Closed,,true,01s8d000005Us9zAAC,0058d000004QHaaAAG,2022-08-31T12:37:00.000Z,0058d000004B2qYAAS,2022-08-31T12:37:00.000Z,0058d000004B2qYAAS,2022-08-31T12:37:00.000Z,,0,,2,2022,2022 2,,,,false,false,0088d00000Ou4PDAAZ,,,,,,,BDR
0068d000009MWKqAAO,false,0018d00000GgwtlAAB,0128d000001J21VAAS,false,Opportunity for Santiago1026,Closed Won,2288250,100,2288250,2145,2029-04-07,New Business / Add-on,,Partner,true,true,Closed,Closed,,true,01s8d000005Us9zAAC,0058d000004QHafAAG,2022-08-31T12:37:00.000Z,0058d000004B2qYAAS,2022-08-31T12:37:00.000Z,0058d000004B2qYAAS,2022-08-31T12:37:00.000Z,,0,,2,2022,2022 2,,,,false,false,0088d00000Ou4PAAAZ,,,,,,,Marketing
0068d000009MWKzAAO,false,0018d00000GgwzvAAB,0128d000001J21VAAS,false,Opportunity for Gutierrez1402,Closed Won,96977,100,96977,,2029-05-13,New Business / Add-on,,Trade Show,true,true,Closed,Closed,,false,,0058d000004QHaqAAG,2022-08-31T12:37:00.000Z,0058d000004B2qYAAS,2022-08-31T12:37:00.000Z,0058d000004B2qYAAS,2022-08-31T12:37:00.000Z,,0,,2,2022,2022 2,,,,false,false,,,,,,,,Marketing
0068d000009MWLaAAO,false,0018d00000Ggx6dAAB,0128d000001J21VAAS,false,Opportunity for McKenzie1054,Closed Won,1224345,100,1224345,4632,2029-04-16,Existing Business,,Partner,true,true,Closed,Closed,,true,01s8d000005Us9zAAC,0058d000004QHacAAG,2022-08-31T12:37:00.000Z,0058d000004B2qYAAS,2022-08-31T12:37:00.000Z,0058d000004B2qYAAS,2022-08-31T12:37:00.000Z,,0,,2,2022,2022 2,,,,false,false,0088d00000Ou4PQAAZ,,,,,,,BDR
0068d000009MWCVAA4,false,0018d00000Ggx3pAAB,0128d000001J21VAAS,false,Opportunity for Beck1148,Closed Won,52440,100,52440,437,2029-05-29,New Business / Add-on,,Word of mouth,true,true,Closed,Closed,,true,01s8d000005Us9zAAC,0058d000004QHamAAG,2022-08-31T12:37:00.000Z,0058d000004B2qYAAS,2022-08-31T12:37:00.000Z,0058d000004B2qYAAS,2022-08-31T12:37:00.000Z,,0,,2,2022,2022 2,,,,false,false,,,,,,,,BDR
0068d000009MWCbAAO,false,0018d00000GgwyuAAB,0128d000001J21VAAS,false,Opportunity for Allen1162,Closed Won,1032800,100,1032800,910,2029-06-13,Existing Business,,Web,true,true,Closed,Closed,,true,01s8d000005Us9zAAC,0058d000004QHagAAG,2022-08-31T12:37:00.000Z,0058d000004B2qYAAS,2022-08-31T12:37:00.000Z,0058d000004B2qYAAS,2022-08-31T12:37:00.000Z,,0,,2,2022,2022 2,,,,false,false,0088d00000Ou4LeAAJ,,,,,,,Marketing
0068d000009MWHHAA4,false,0018d00000Ggx8rAAB,0128d000001J21VAAS,false,Opportunity for Bowers1284,Closed Won,229470,100,229470,4128,2029-04-25,Existing Business,,Web,true,true,Closed,Closed,,true,01s8d000005Us9zAAC,0058d000004QHaoAAG,2022-08-31T12:37:00.000Z,0058d000004B2qYAAS,2022-08-31T12:37:00.000Z,0058d000004B2qYAAS,2022-08-31T12:37:00.000Z,,0,,2,2022,2022 2,,,,false,false,0088d00000Ou4NdAAJ,,,,,,,BDR
0068d000009MWHNAA4,false,0018d00000Ggx6SAAR,0128d000001J21VAAS,false,Opportunity for Colon1295,Closed Won,667200,100,667200,417,2029-07-02,Existing Business,,Public Relations,true,true,Closed,Closed,,true,01s8d000005Us9zAAC,0058d000004QHajAAG,2022-08-31T12:37:00.000Z,0058d000004B2qYAAS,2022-08-31T12:37:00.000Z,0058d000004B2qYAAS,2022-08-31T12:37:00.000Z,,0,,2,2022,2022 2,,,,false,false,,,,,,,,AE
0068d000009MWHOAA4,false,0018d00000GgwvpAAB,0128d000001J21VAAS,false,Opportunity for Flores1296,Closed Won,2325850,100,2325850,4086,2029-06-24,Existing Business,,Public Relations,true,true,Closed,Closed,,true,01s8d000005Us9zAAC,0058d000004QHacAAG,2022-08-31T12:37:00.000Z,0058d000004B2qYAAS,2022-08-31T12:37:00.000Z,0058d000004B2qYAAS,2022-08-31T12:37:00.000Z,,0,,2,2022,2022 2,,,,false,false,0088d00000Ou4NfAAJ,,,,,,,Alliances
0068d000009MWL9AAO,false,0018d00000Ggx2jAAB,0128d000001J21VAAS,false,Opportunity for Martin1417,Closed Won,3712300,100,3712300,7172,2029-04-07,New Business,,Advertisement,true,true,Closed,Closed,,true,01s8d000005Us9zAAC,0058d000004QHagAAG,2022-08-31T12:37:00.000Z,0058d000004B2qYAAS,2022-08-31T12:37:00.000Z,0058d000004B2qYAAS,2022-08-31T12:37:00.000Z,,0,,2,2022,2022 2,,,,false,false,0088d00000Ou4PGAAZ,,,,,,,BDR
0068d000009MWLDAA4,false,0018d00000Ggx2gAAB,0128d000001J21VAAS,false,Opportunity for Paul1791,Closed Won,424600,100,424600,386,2029-06-25,New Business,,Advertisement,true,true,Closed,Closed,,true,01s8d000005Us9zAAC,0058d000004QHaoAAG,2022-08-31T12:37:00.000Z,0058d000004B2qYAAS,2022-08-31T12:37:00.000Z,0058d000004B2qYAAS,2022-08-31T12:37:00.000Z,,0,,2,2022,2022 2,,,,false,false,,,,,,,,Marketing
0068d000009MWLHAA4,false,0018d00000Ggx8hAAB,0128d000001J21VAAS,false,Opportunity for Massey1797,Closed Won,1683185,100,1683185,6485,2029-05-13,New Business / Add-on,,Word of mouth,true,true,Closed,Closed,,true,01s8d000005Us9zAAC,0058d000004QHafAAG,2022-08-31T12:37:00.000Z,0058d000004B2qYAAS,2022-08-31T12:37:00.000Z,0058d000004B2qYAAS,2022-08-31T12:37:00.000Z,,0,,2,2022,2022 2,,,,false,false,0088d00000Ou4PKAAZ,,,,,,,Marketing
0068d000009MWLpAAO,false,0018d00000GgwxzAAB,0128d000001J21VAAS,false,Opportunity for Berry1447,Closed Won,470298,100,470298,,2029-05-20,New Business,,Advertisement,true,true,Closed,Closed,,false,,0058d000004QHaiAAG,2022-08-31T12:37:00.000Z,0058d000004B2qYAAS,2022-08-31T12:37:00.000Z,0058d000004B2qYAAS,2022-08-31T12:37:00.000Z,,0,,2,2022,2022 2,,,,false,false,,,,,,,,Marketing
0068d000009MWLlAAO,false,0018d00000GgwvpAAB,0128d000001J21VAAS,false,Opportunity for Dixon1438,Closed Won,209955,100,209955,432,2029-05-11,New Business,,Web,true,true,Closed,Closed,,true,01s8d000005Us9zAAC,0058d000004QHagAAG,2022-08-31T12:37:00.000Z,0058d000004B2qYAAS,2022-08-31T12:37:00.000Z,0058d000004B2qYAAS,2022-08-31T12:37:00.000Z,,0,,2,2022,2022 2,,,,false,false,0088d00000Ou4PXAAZ,,,,,,,AE
0068d000009MWEqAAO,false,0018d00000GgwyJAAR,0128d000001J21VAAS,false,Opportunity for Norman472,Closed Won,2807700,100,2807700,2377,2029-06-08,New Business,,Public Relations,true,true,Closed,Closed,,true,01s8d000005Us9zAAC,0058d000004QHaZAAW,2022-08-31T12:37:00.000Z,0058d000004B2qYAAS,2022-08-31T12:37:00.000Z,0058d000004B2qYAAS,2022-08-31T12:37:00.000Z,,0,,2,2022,2022 2,,,,false,false,0088d00000Ou4MWAAZ,,,,,,,Alliances
0068d000009MW8mAAG,false,0018d00000GgwzRAAR,0128d000001J21VAAS,false,Opportunity for Horton207,Closed Won,2166890,100,2166890,6835,2029-05-05,New Business,,Partner,true,true,Closed,Closed,,true,01s8d000005Us9zAAC,0058d000004QHaZAAW,2022-08-31T12:37:00.000Z,0058d000004B2qYAAS,2022-08-31T12:37:00.000Z,0058d000004B2qYAAS,2022-08-31T12:37:00.000Z,,0,,2,2022,2022 2,,,,false,false,0088d00000Ou4K2AAJ,,,,,,,AE
0068d000009MW8oAAG,false,0018d00000Ggx0kAAB,0128d000001J21VAAS,false,Opportunity for Johnston49,Closed Won,316040,100,316040,1408,2029-06-22,Existing Business,,Word of mouth,true,true,Closed,Closed,,true,01s8d000005Us9zAAC,0058d000004QHalAAG,2022-08-31T12:37:00.000Z,0058d000004B2qYAAS,2022-08-31T12:37:00.000Z,0058d000004B2qYAAS,2022-08-31T12:37:00.000Z,,0,,2,2022,2022 2,,,,false,false,0088d00000Ou4K3AAJ,,,,,,,Alliances
0068d000009MW8pAAG,false,0018d00000Ggx0EAAR,0128d000001J21VAAS,false,Opportunity for Potter50,Closed Won,333830,100,333830,1401,2029-04-20,New Business,,Word of mouth,true,true,Closed,Closed,,true,01s8d000005Us9zAAC,0058d000004QHajAAG,2022-08-31T12:37:00.000Z,0058d000004B2qYAAS,2022-08-31T12:37:00.000Z,0058d000004B2qYAAS,2022-08-31T12:37:00.000Z,,0,,2,2022,2022 2,,,,false,false,0088d00000Ou4K4AAJ,,,,,,,Alliances
0068d000009MW96AAG,false,0018d00000GgwwlAAB,0128d000001J21VAAS,false,Opportunity for Saunders86,Closed Won,87409,100,87409,,2029-06-17,New Business / Add-on,,Public Relations,true,true,Closed,Closed,,false,,0058d000004QHadAAG,2022-08-31T12:37:00.000Z,0058d000004B2qYAAS,2022-08-31T12:37:00.000Z,0058d000004B2qYAAS,2022-08-31T12:37:00.000Z,,0,,2,2022,2022 2,,,,false,false,,,,,,,,AE
0068d000009MW9DAAW,false,0018d00000GgwwTAAR,0128d000001J21VAAS,false,Opportunity for Aguilar210,Closed Won,202174,100,202174,,2029-04-06,New Business,,Seminar - Internal,true,true,Closed,Closed,,false,,0058d000004QHaeAAG,2022-08-31T12:37:00.000Z,0058d000004B2qYAAS,2022-08-31T12:37:00.000Z,0058d000004B2qYAAS,2022-08-31T12:37:00.000Z,,0,,2,2022,2022 2,,,,false,false,,,,,,,,AE
0068d000009MWF4AAO,false,0018d00000Ggx24AAB,0128d000001J21VAAS,false,Opportunity for Thomas843,Closed Won,2124300,100,2124300,2166,2029-04-28,New Business,,Word of mouth,true,true,Closed,Closed,,true,01s8d000005Us9zAAC,0058d000004QHacAAG,2022-08-31T12:37:00.000Z,0058d000004B2qYAAS,2022-08-31T12:37:00.000Z,0058d000004B2qYAAS,2022-08-31T12:37:00.000Z,,0,,2,2022,2022 2,,,,false,false,0088d00000Ou4MeAAJ,,,,,,,Marketing
0068d000009MWHkAAO,false,0018d00000Ggx3dAAB,0128d000001J21VAAS,false,Opportunity for Floyd923,Closed Won,2202900,100,2202900,1819,2029-06-04,New Business / Add-on,,Trade Show,true,true,Closed,Closed,,true,01s8d000005Us9zAAC,0058d000004QHamAAG,2022-08-31T12:37:00.000Z,0058d000004B2qYAAS,2022-08-31T12:37:00.000Z,0058d000004B2qYAAS,2022-08-31T12:37:00.000Z,,0,,2,2022,2022 2,,,,false,false,0088d00000Ou4NpAAJ,,,,,,,BDR
0068d000009MWHlAAO,false,0018d00000GgwydAAB,0128d000001J21VAAS,false,Opportunity for Rowe925,Closed Won,424836,100,424836,,2029-05-25,New Business / Add-on,,Trade Show,true,true,Closed,Closed,,false,,0058d000004QHanAAG,2022-08-31T12:37:00.000Z,0058d000004B2qYAAS,2022-08-31T12:37:00.000Z,0058d000004B2qYAAS,2022-08-31T12:37:00.000Z,,0,,2,2022,2022 2,,,,false,false,,,,,,,,BDR
0068d000009MW9FAAW,false,0018d00000Ggx0jAAB,0128d000001J21VAAS,false,Opportunity for Guzman213,Closed Won,640000,100,640000,512,2029-05-12,New Business / Add-on,,Advertisement,true,true,Closed,Closed,,true,01s8d000005Us9zAAC,0058d000004QHanAAG,2022-08-31T12:37:00.000Z,0058d000004B2qYAAS,2022-08-31T12:37:00.000Z,0058d000004B2qYAAS,2022-08-31T12:37:00.000Z,,0,,2,2022,2022 2,,,,false,false,,,,,,,,Alliances
0068d000009MWAsAAO,false,0018d00000Ggx6QAAR,0128d000001J21VAAS,false,Opportunity for Miles1094,Closed Won,79480,100,79480,1978,2029-05-23,Existing Business,,Partner,true,true,Closed,Closed,,true,01s8d000005Us9zAAC,0058d000004QHafAAG,2022-08-31T12:37:00.000Z,0058d000004B2qYAAS,2022-08-31T12:37:00.000Z,0058d000004B2qYAAS,2022-08-31T12:37:00.000Z,,0,,2,2022,2022 2,,,,false,false,0088d00000Ou4L0AAJ,,,,,,,AE
0068d000009MWAxAAO,false,0018d00000GgwuLAAR,0128d000001J21VAAS,false,Opportunity for Montgomery1103,Closed Won,1058980,100,1058980,1938,2029-06-27,New Business,,Employee Referral,true,true,Closed,Closed,,true,01s8d000005Us9zAAC,0058d000004QHaYAAW,2022-08-31T12:37:00.000Z,0058d000004B2qYAAS,2022-08-31T12:37:00.000Z,0058d000004B2qYAAS,2022-08-31T12:37:00.000Z,,0,,2,2022,2022 2,,,,false,false,0088d00000Ou4L2AAJ,,,,,,,BDR
0068d000009MWAyAAO,false,0018d00000Ggx91AAB,0128d000001J21VAAS,false,Opportunity for Luna1104,Closed Won,228220,100,228220,1931,2029-05-30,New Business / Add-on,,Word of mouth,true,true,Closed,Closed,,true,01s8d000005Us9zAAC,0058d000004QHapAAG,2022-08-31T12:37:00.000Z,0058d000004B2qYAAS,2022-08-31T12:37:00.000Z,0058d000004B2qYAAS,2022-08-31T12:37:00.000Z,,0,,2,2022,2022 2,,,,false,false,0088d00000Ou4L3AAJ,,,,,,,Marketing
0068d000009MWCuAAO,false,0018d00000Ggx7nAAB,0128d000001J21VAAS,false,Opportunity for Chandler1913,Closed Won,482760,100,482760,1325,2029-07-03,New Business / Add-on,,Advertisement,true,true,Closed,Closed,,true,01s8d000005Us9zAAC,0058d000004QHadAAG,2022-08-31T12:37:00.000Z,0058d000004B2qYAAS,2022-08-31T12:37:00.000Z,0058d000004B2qYAAS,2022-08-31T12:37:00.000Z,,0,,2,2022,2022 2,,,,false,false,0088d00000Ou4LnAAJ,,,,,,,AE
0068d000009MWCyAAO,false,0018d00000Ggx4LAAR,0128d000001J21VAAS,false,Opportunity for Gordon1919,Closed Won,975175,100,975175,2473,2029-05-24,New Business,,Employee Referral,true,true,Closed,Closed,,true,01s8d000005Us9zAAC,0058d000004QHaYAAW,2022-08-31T12:37:00.000Z,0058d000004B2qYAAS,2022-08-31T12:37:00.000Z,0058d000004B2qYAAS,2022-08-31T12:37:00.000Z,,0,,2,2022,2022 2,,,,false,false,0088d00000Ou4LpAAJ,,,,,,,Marketing
0068d000009MWFIAA4,false,0018d00000Ggwy7AAB,0128d000001J21VAAS,false,Opportunity for Higgins1229,Closed Won,720875,100,720875,1345,2029-05-16,New Business / Add-on,,Partner,true,true,Closed,Closed,,true,01s8d000005Us9zAAC,0058d000004QHapAAG,2022-08-31T12:37:00.000Z,0058d000004B2qYAAS,2022-08-31T12:37:00.000Z,0058d000004B2qYAAS,2022-08-31T12:37:00.000Z,,0,,2,2022,2022 2,,,,false,false,0088d00000Ou4MnAAJ,,,,,,,AE
0068d000009MWHtAAO,false,0018d00000Ggx88AAB,0128d000001J21VAAS,false,Opportunity for Jefferson936,Closed Won,95400,100,95400,1060,2029-05-05,New Business,,Employee Referral,true,true,Closed,Closed,,true,01s8d000005Us9zAAC,0058d000004QHaYAAW,2022-08-31T12:37:00.000Z,0058d000004B2qYAAS,2022-08-31T12:37:00.000Z,0058d000004B2qYAAS,2022-08-31T12:37:00.000Z,,0,,2,2022,2022 2,,,,false,false,,,,,,,,Marketing
0068d000009MWHyAAO,false,0018d00000GgwzfAAB,0128d000001J21VAAS,false,Opportunity for Pittman1309,Closed Won,200400,100,200400,1670,2029-05-08,Existing Business,,Advertisement,true,true,Closed,Closed,,true,01s8d000005Us9zAAC,0058d000004QHanAAG,2022-08-31T12:37:00.000Z,0058d000004B2qYAAS,2022-08-31T12:37:00.000Z,0058d000004B2qYAAS,2022-08-31T12:37:00.000Z,,0,,2,2022,2022 2,,,,false,false,,,,,,,,BDR
0068d000009MWBAAA4,false,0018d00000GgwxyAAB,0128d000001J21VAAS,false,Opportunity for Simpson1472,Closed Won,283466,100,283466,,2029-05-19,New Business,,Word of mouth,true,true,Closed,Closed,,false,,0058d000004QHaiAAG,2022-08-31T12:37:00.000Z,0058d000004B2qYAAS,2022-08-31T12:37:00.000Z,0058d000004B2qYAAS,2022-08-31T12:37:00.000Z,,0,,2,2022,2022 2,,,,false,false,,,,,,,,BDR
0068d000009MWDCAA4,false,0018d00000Ggx4VAAR,0128d000001J21VAAS,false,Opportunity for Harrison791,Closed Won,193500,100,193500,2810,2029-06-09,New Business / Add-on,,Employee Referral,true,true,Closed,Closed,,true,01s8d000005Us9zAAC,0058d000004QHaqAAG,2022-08-31T12:37:00.000Z,0058d000004B2qYAAS,2022-08-31T12:37:00.000Z,0058d000004B2qYAAS,2022-08-31T12:37:00.000Z,,0,,2,2022,2022 2,,,,false,false,0088d00000Ou4LvAAJ,,,,,,,Alliances
0068d000009MWDGAA4,false,0018d00000Ggx0jAAB,0128d000001J21VAAS,false,Opportunity for Beck799,Closed Won,363453,100,363453,,2029-06-24,New Business / Add-on,,Partner,true,true,Closed,Closed,,false,,0058d000004QHaqAAG,2022-08-31T12:37:00.000Z,0058d000004B2qYAAS,2022-08-31T12:37:00.000Z,0058d000004B2qYAAS,2022-08-31T12:37:00.000Z,,0,,2,2022,2022 2,,,,false,false,,,,,,,,AE
0068d000009MWDIAA4,false,0018d00000GgwxQAAR,0128d000001J21VAAS,false,Opportunity for George802,Closed Won,214100,100,214100,522,2029-07-03,Existing Business,,Advertisement,true,true,Closed,Closed,,true,01s8d000005Us9zAAC,0058d000004QHamAAG,2022-08-31T12:37:00.000Z,0058d000004B2qYAAS,2022-08-31T12:37:00.000Z,0058d000004B2qYAAS,2022-08-31T12:37:00.000Z,,0,,2,2022,2022 2,,,,false,false,0088d00000Ou4LyAAJ,,,,,,,Alliances
0068d000009MWDQAA4,false,0018d00000GgwunAAB,0128d000001J21VAAS,false,Opportunity for Padilla1183,Closed Won,66246,100,66246,,2029-06-04,New Business,,Employee Referral,true,true,Closed,Closed,,false,,0058d000004QHabAAG,2022-08-31T12:37:00.000Z,0058d000004B2qYAAS,2022-08-31T12:37:00.000Z,0058d000004B2qYAAS,2022-08-31T12:37:00.000Z,,0,,2,2022,2022 2,,,,false,false,,,,,,,,Alliances
0068d000009MWDRAA4,false,0018d00000Ggx3wAAB,0128d000001J21VAAS,false,Opportunity for Abbott1184,Closed Won,2016250,100,2016250,1613,2029-05-14,Existing Business,,Trade Show,true,true,Closed,Closed,,true,01s8d000005Us9zAAC,0058d000004QHacAAG,2022-08-31T12:37:00.000Z,0058d000004B2qYAAS,2022-08-31T12:37:00.000Z,0058d000004B2qYAAS,2022-08-31T12:37:00.000Z,,0,,2,2022,2022 2,,,,false,false,0088d00000Ou4M0AAJ,,,,,,,BDR
0068d000009MWILAA4,false,0018d00000Ggx6vAAB,0128d000001J21VAAS,false,Opportunity for Watson580,Closed Won,4090880,100,4090880,4917,2029-05-30,New Business / Add-on,,Employee Referral,true,true,Closed,Closed,,true,01s8d000005Us9zAAC,0058d000004QHanAAG,2022-08-31T12:37:00.000Z,0058d000004B2qYAAS,2022-08-31T12:37:00.000Z,0058d000004B2qYAAS,2022-08-31T12:37:00.000Z,,0,,2,2022,2022 2,,,,false,false,0088d00000Ou4O2AAJ,,,,,,,AE
0068d000009MWDXAA4,false,0018d00000GgwxUAAR,0128d000001J21VAAS,false,Opportunity for Bates1547,Closed Won,3426450,100,3426450,3665,2029-06-12,New Business / Add-on,,Partner,true,true,Closed,Closed,,true,01s8d000005Us9zAAC,0058d000004QHanAAG,2022-08-31T12:37:00.000Z,0058d000004B2qYAAS,2022-08-31T12:37:00.000Z,0058d000004B2qYAAS,2022-08-31T12:37:00.000Z,,0,,2,2022,2022 2,,,,false,false,0088d00000Ou4M4AAJ,,,,,,,AE
