Id,IsDeleted,MasterRecordId,Name,Type,ParentId,BillingStreet,BillingCity,BillingState,BillingPostalCode,BillingCountry,BillingLatitude,BillingLongitude,BillingGeocodeAccuracy,ShippingStreet,ShippingCity,ShippingState,ShippingPostalCode,ShippingCountry,ShippingLatitude,ShippingLongitude,ShippingGeocodeAccuracy,Phone,Fax,AccountNumber,Website,PhotoUrl,Sic,Industry,AnnualRevenue,NumberOfEmployees,Ownership,TickerSymbol,Rating,Site,OwnerId,CreatedDate,CreatedById,LastModifiedDate,LastModifiedById,SystemModstamp,LastActivityDate,LastViewedDate,LastReferencedDate,Jigsaw,JigsawCompanyId,CleanStatus,AccountSource,DunsNumber,Tradestyle,NaicsCode,NaicsDesc,YearStarted,SicDesc,DandbCompanyId,CustomerPriority__c,SLA__c,Active__c,NumberofLocations__c,UpsellOpportunity__c,SLASerialNumber__c,SLAExpirationDate__c,Segment__c
0018d00000GgwtmAAB,false,,McKenzie143 Inc,Customer,,,,,,Italy,,,,,,,,,,,,,,,,/services/images/photo/0018d00000GgwtmAAB,1629,Media,1000000,5000,,,,,0058d000004QHagAAG,2022-08-31T12:37:00.000Z,0058d000004B2qYAAS,2022-08-31T12:37:00.000Z,0058d000004B2qYAAS,2022-08-31T12:37:00.000Z,,,,,,Pending,Employee Referral,,,,,,,,,,,,,,,GB
0018d00000GgwtqAAB,false,,Graves147 Inc,Customer,,,,CO,,USA,,,,,,,,,,,,,,,,/services/images/photo/0018d00000GgwtqAAB,1629,Biotechnology,1000000,5000,,,,,0058d000004QHanAAG,2022-08-31T12:37:00.000Z,0058d000004B2qYAAS,2022-08-31T12:37:00.000Z,0058d000004B2qYAAS,2022-08-31T12:37:00.000Z,2029-09-03,,,,,Pending,Word of mouth,,,,,,,,,,,,,,,SMB
0018d00000GgwtuAAB,false,,McGuire151 Inc,Customer,,,,,,Russian,,,,,,,,,,,,,,,,/services/images/photo/0018d00000GgwtuAAB,1629,Transportation,1000000,5000,,,,,0058d000004QHaZAAW,2022-08-31T12:37:00.000Z,0058d000004B2qYAAS,2022-08-31T12:37:00.000Z,0058d000004B2qYAAS,2022-08-31T12:37:00.000Z,,,,,,Pending,Word of mouth,,,,,,,,,,,,,,,GB
0018d00000GgwtyAAB,false,,Reyes155 Inc,Customer,,,,,,Switzerland,,,,,,,,,,,,,,,,/services/images/photo/0018d00000GgwtyAAB,1629,Banking,1000000,5000,,,,,0058d000004QHaaAAG,2022-08-31T12:37:00.000Z,0058d000004B2qYAAS,2022-08-31T12:37:00.000Z,0058d000004B2qYAAS,2022-08-31T12:37:00.000Z,,,,,,Pending,Advertisement,,,,,,,,,,,,,,,COMM
0018d00000Ggwu2AAB,false,,Flores159 Inc,Customer,,,,,,Brazil,,,,,,,,,,,,,,,,/services/images/photo/0018d00000Ggwu2AAB,1629,Media,1000000,5000,,,,,0058d000004QHahAAG,2022-08-31T12:37:00.000Z,0058d000004B2qYAAS,2022-08-31T12:37:00.000Z,0058d000004B2qYAAS,2022-08-31T12:37:00.000Z,,,,,,Pending,Employee Referral,,,,,,,,,,,,,,,COMM
0018d00000Ggwu6AAB,false,,Lopez363 Inc,Customer,,,,,,Russian,,,,,,,,,,,,,,,,/services/images/photo/0018d00000Ggwu6AAB,1629,Media,1000000,5000,,,,,0058d000004QHanAAG,2022-08-31T12:37:00.000Z,0058d000004B2qYAAS,2022-08-31T12:37:00.000Z,0058d000004B2qYAAS,2022-08-31T12:37:00.000Z,,,,,,Pending,Word of mouth,,,,,,,,,,,,,,,MM
0018d00000GgwuvAAB,false,,Ross388 Inc,Customer,,,,IA,,USA,,,,,,,,,,,,,,,,/services/images/photo/0018d00000GgwuvAAB,47710,Education,1000000,5000,,,,,0058d000004QHadAAG,2022-08-31T12:37:00.000Z,0058d000004B2qYAAS,2022-08-31T12:37:00.000Z,0058d000004B2qYAAS,2022-08-31T12:37:00.000Z,2029-08-07,,,,,Pending,Web,,,,,,,,,,,,,,,MM
0018d00000GgwuzAAB,false,,Pratt392 Inc,Partner,,,,,,Russian,,,,,,,,,,,,,,,,/services/images/photo/0018d00000GgwuzAAB,47710,Retail,1000000,5000,,,,,0058d000004QHalAAG,2022-08-31T12:37:00.000Z,0058d000004B2qYAAS,2022-08-31T12:37:00.000Z,0058d000004B2qYAAS,2022-08-31T12:37:00.000Z,2029-08-25,,,,,Pending,Employee Referral,,,,,,,,,,,,,,,ESMB
0018d00000Ggwu9AAB,false,,Moreno366 Inc,Customer,,,,NY,,Canada,,,,,,,,,,,,,,,,/services/images/photo/0018d00000Ggwu9AAB,47710,Technology,1000000,5000,,,,,0058d000004QHaaAAG,2022-08-31T12:37:00.000Z,0058d000004B2qYAAS,2022-08-31T12:37:00.000Z,0058d000004B2qYAAS,2022-08-31T12:37:00.000Z,,,,,,Pending,Web,,,,,,,,,,,,,,,ENT
0018d00000GgwuDAAR,false,,Beck370 Inc,Customer,,,,,,Hong Kong,,,,,,,,,,,,,,,,/services/images/photo/0018d00000GgwuDAAR,47710,Finance,1000000,5000,,,,,0058d000004QHajAAG,2022-08-31T12:37:00.000Z,0058d000004B2qYAAS,2022-08-31T12:37:00.000Z,0058d000004B2qYAAS,2022-08-31T12:37:00.000Z,,,,,,Pending,Advertisement,,,,,,,,,,,,,,,GB
0018d00000GgwuHAAR,false,,Fuller374 Inc,Customer,,,,DE,,USA,,,,,,,,,,,,,,,,/services/images/photo/0018d00000GgwuHAAR,47710,Agriculture,1000000,5000,,,,,0058d000004QHalAAG,2022-08-31T12:37:00.000Z,0058d000004B2qYAAS,2022-08-31T12:37:00.000Z,0058d000004B2qYAAS,2022-08-31T12:37:00.000Z,,,,,,Pending,Employee Referral,,,,,,,,,,,,,,,MM
0018d00000GgwuLAAR,false,,Armstrong378 Inc,Customer,,,,NE,,Canada,,,,,,,,,,,,,,,,/services/images/photo/0018d00000GgwuLAAR,47710,Insurance,1000000,5000,,,,,0058d000004QHalAAG,2022-08-31T12:37:00.000Z,0058d000004B2qYAAS,2022-08-31T12:37:00.000Z,0058d000004B2qYAAS,2022-08-31T12:37:00.000Z,,,,,,Pending,Trade Show,,,,,,,,,,,,,,,GB
0018d00000GgwuPAAR,false,,Robinson382 Inc,Partner,,,,,,China,,,,,,,,,,,,,,,,/services/images/photo/0018d00000GgwuPAAR,47710,Agriculture,1000000,5000,,,,,0058d000004QHahAAG,2022-08-31T12:37:00.000Z,0058d000004B2qYAAS,2022-08-31T12:37:00.000Z,0058d000004B2qYAAS,2022-08-31T12:37:00.000Z,,,,,,Pending,Employee Referral,,,,,,,,,,,,,,,ESMB
0018d00000GgwuTAAR,false,,Arnold386 Inc,Customer,,,,RI,,Canada,,,,,,,,,,,,,,,,/services/images/photo/0018d00000GgwuTAAR,47710,Retail,1000000,5000,,,,,0058d000004QHaoAAG,2022-08-31T12:37:00.000Z,0058d000004B2qYAAS,2022-08-31T12:37:00.000Z,0058d000004B2qYAAS,2022-08-31T12:37:00.000Z,,,,,,Pending,Word of mouth,,,,,,,,,,,,,,,GB
0018d00000GgwuXAAR,false,,Perez179 Inc,Customer,,,,,,Taiwan,,,,,,,,,,,,,,,,/services/images/photo/0018d00000GgwuXAAR,47710,Engineering,1000000,5000,,,,,0058d000004QHaeAAG,2022-08-31T12:37:00.000Z,0058d000004B2qYAAS,2022-08-31T12:37:00.000Z,0058d000004B2qYAAS,2022-08-31T12:37:00.000Z,,,,,,Pending,Partner,,,,,,,,,,,,,,,MM
0018d00000GgwubAAB,false,,Williamson183 Inc,Partner,,,,NM,,Canada,,,,,,,,,,,,,,,,/services/images/photo/0018d00000GgwubAAB,47710,Apparel,1000000,5000,,,,,0058d000004QHaaAAG,2022-08-31T12:37:00.000Z,0058d000004B2qYAAS,2022-08-31T12:37:00.000Z,0058d000004B2qYAAS,2022-08-31T12:37:00.000Z,,,,,,Pending,Advertisement,,,,,,,,,,,,,,,SMB
0018d00000GgwufAAB,false,,Duncan187 Inc,Partner,,,,,,Italy,,,,,,,,,,,,,,,,/services/images/photo/0018d00000GgwufAAB,47710,Energy,1000000,5000,,,,,0058d000004QHajAAG,2022-08-31T12:37:00.000Z,0058d000004B2qYAAS,2022-08-31T12:37:00.000Z,0058d000004B2qYAAS,2022-08-31T12:37:00.000Z,2029-08-06,,,,,Pending,Word of mouth,,,,,,,,,,,,,,,GB
0018d00000GgwujAAB,false,,Stone167 Inc,Partner,,,,CO,,USA,,,,,,,,,,,,,,,,/services/images/photo/0018d00000GgwujAAB,47710,Energy,1000000,5000,,,,,0058d000004QHalAAG,2022-08-31T12:37:00.000Z,0058d000004B2qYAAS,2022-08-31T12:37:00.000Z,0058d000004B2qYAAS,2022-08-31T12:37:00.000Z,,,,,,Pending,Word of mouth,,,,,,,,,,,,,,,ESMB
0018d00000GgwunAAB,false,,Olson171 Inc,Customer,,,,,,United Kingdom,,,,,,,,,,,,,,,,/services/images/photo/0018d00000GgwunAAB,47710,Transportation,1000000,5000,,,,,0058d000004QHaeAAG,2022-08-31T12:37:00.000Z,0058d000004B2qYAAS,2022-08-31T12:37:00.000Z,0058d000004B2qYAAS,2022-08-31T12:37:00.000Z,,,,,,Pending,Word of mouth,,,,,,,,,,,,,,,COMM
0018d00000GgwurAAB,false,,Wise175 Inc,Partner,,,,SC,,USA,,,,,,,,,,,,,,,,/services/images/photo/0018d00000GgwurAAB,47710,Insurance,1000000,5000,,,,,0058d000004QHaiAAG,2022-08-31T12:37:00.000Z,0058d000004B2qYAAS,2022-08-31T12:37:00.000Z,0058d000004B2qYAAS,2022-08-31T12:37:00.000Z,2029-09-29,,,,,Pending,Seminar - Internal,,,,,,,,,,,,,,,MM
0018d00000GgwtTAAR,false,,Frank124 Inc,Partner,,,,,,Normway,,,,,,,,,,,,,,,,/services/images/photo/0018d00000GgwtTAAR,2400,Manufacturing,1000000,5000,,,,,0058d000004QHamAAG,2022-08-31T12:37:00.000Z,0058d000004B2qYAAS,2022-08-31T12:37:00.000Z,0058d000004B2qYAAS,2022-08-31T12:37:00.000Z,,,,,,Pending,Web,,,,,,,,,,,,,,,ESMB
0018d00000GgwtXAAR,false,,Morton128 Inc,Customer,,,,,,Japan,,,,,,,,,,,,,,,,/services/images/photo/0018d00000GgwtXAAR,2400,Transportation,1000000,5000,,,,,0058d000004QHaZAAW,2022-08-31T12:37:00.000Z,0058d000004B2qYAAS,2022-08-31T12:37:00.000Z,0058d000004B2qYAAS,2022-08-31T12:37:00.000Z,2029-09-25,,,,,Pending,Web,,,,,,,,,,,,,,,SMB
0018d00000GgwtbAAB,false,,Cobb132 Inc,Customer,,,,,,Taiwan,,,,,,,,,,,,,,,,/services/images/photo/0018d00000GgwtbAAB,2400,Apparel,1000000,5000,,,,,0058d000004QHaiAAG,2022-08-31T12:37:00.000Z,0058d000004B2qYAAS,2022-08-31T12:37:00.000Z,0058d000004B2qYAAS,2022-08-31T12:37:00.000Z,,,,,,Pending,Employee Referral,,,,,,,,,,,,,,,MM
0018d00000GgwtfAAB,false,,Thompson136 Inc,Customer,,,,,,Thailand,,,,,,,,,,,,,,,,/services/images/photo/0018d00000GgwtfAAB,2400,Energy,1000000,5000,,,,,0058d000004QHapAAG,2022-08-31T12:37:00.000Z,0058d000004B2qYAAS,2022-08-31T12:37:00.000Z,0058d000004B2qYAAS,2022-08-31T12:37:00.000Z,2029-09-02,,,,,Pending,Web,,,,,,,,,,,,,,,MM
0018d00000GgwtjAAB,false,,Lopez140 Inc,Customer,,,,,,China,,,,,,,,,,,,,,,,/services/images/photo/0018d00000GgwtjAAB,2400,Energy,1000000,5000,,,,,0058d000004QHahAAG,2022-08-31T12:37:00.000Z,0058d000004B2qYAAS,2022-08-31T12:37:00.000Z,0058d000004B2qYAAS,2022-08-31T12:37:00.000Z,2029-08-21,,,,,Pending,Trade Show,,,,,,,,,,,,,,,GB
0018d00000GgwtnAAB,false,,Quinn144 Inc,Customer,,,,,,Brazil,,,,,,,,,,,,,,,,/services/images/photo/0018d00000GgwtnAAB,2400,Engineering,1000000,5000,,,,,0058d000004QHapAAG,2022-08-31T12:37:00.000Z,0058d000004B2qYAAS,2022-08-31T12:37:00.000Z,0058d000004B2qYAAS,2022-08-31T12:37:00.000Z,,,,,,Pending,Employee Referral,,,,,,,,,,,,,,,MM
0018d00000GgwtrAAB,false,,Thomas148 Inc,Customer,,,,,,Japan,,,,,,,,,,,,,,,,/services/images/photo/0018d00000GgwtrAAB,2400,Biotechnology,1000000,5000,,,,,0058d000004QHaoAAG,2022-08-31T12:37:00.000Z,0058d000004B2qYAAS,2022-08-31T12:37:00.000Z,0058d000004B2qYAAS,2022-08-31T12:37:00.000Z,,,,,,Pending,Word of mouth,,,,,,,,,,,,,,,COMM
0018d00000GgwtvAAB,false,,Butler152 Inc,Partner,,,,HI,,Canada,,,,,,,,,,,,,,,,/services/images/photo/0018d00000GgwtvAAB,2400,Electronics,1000000,5000,,,,,0058d000004QHalAAG,2022-08-31T12:37:00.000Z,0058d000004B2qYAAS,2022-08-31T12:37:00.000Z,0058d000004B2qYAAS,2022-08-31T12:37:00.000Z,,,,,,Pending,Advertisement,,,,,,,,,,,,,,,SMB
0018d00000GgwtzAAB,false,,Nguyen156 Inc,Customer,,,,,,Italy,,,,,,,,,,,,,,,,/services/images/photo/0018d00000GgwtzAAB,2400,Healthcare,1000000,5000,,,,,0058d000004QHapAAG,2022-08-31T12:37:00.000Z,0058d000004B2qYAAS,2022-08-31T12:37:00.000Z,0058d000004B2qYAAS,2022-08-31T12:37:00.000Z,2029-09-08,,,,,Pending,Public Relations,,,,,,,,,,,,,,,ENT
0018d00000Ggwu3AAB,false,,Shaw160 Inc,Customer,,,,,,France,,,,,,,,,,,,,,,,/services/images/photo/0018d00000Ggwu3AAB,2400,Education,1000000,5000,,,,,0058d000004QHaaAAG,2022-08-31T12:37:00.000Z,0058d000004B2qYAAS,2022-08-31T12:37:00.000Z,0058d000004B2qYAAS,2022-08-31T12:37:00.000Z,,,,,,Pending,Employee Referral,,,,,,,,,,,,,,,MM
0018d00000Ggwu7AAB,false,,Ross364 Inc,Customer,,,,,,Normway,,,,,,,,,,,,,,,,/services/images/photo/0018d00000Ggwu7AAB,2400,Insurance,1000000,5000,,,,,0058d000004QHalAAG,2022-08-31T12:37:00.000Z,0058d000004B2qYAAS,2022-08-31T12:37:00.000Z,0058d000004B2qYAAS,2022-08-31T12:37:00.000Z,,,,,,Pending,Public Relations,,,,,,,,,,,,,,,MM
0018d00000GgwuwAAB,false,,Fleming389 Inc,Customer,,,,,,Switzerland,,,,,,,,,,,,,,,,/services/images/photo/0018d00000GgwuwAAB,47721,Manufacturing,1000000,5000,,,,,0058d000004QHaqAAG,2022-08-31T12:37:00.000Z,0058d000004B2qYAAS,2022-08-31T12:37:00.000Z,0058d000004B2qYAAS,2022-08-31T12:37:00.000Z,,,,,,Pending,Word of mouth,,,,,,,,,,,,,,,ESMB
0018d00000Ggwv0AAB,false,,Wilson393 Inc,Customer,,,,,,Brazil,,,,,,,,,,,,,,,,/services/images/photo/0018d00000Ggwv0AAB,47721,Education,1000000,5000,,,,,0058d000004QHamAAG,2022-08-31T12:37:00.000Z,0058d000004B2qYAAS,2022-08-31T12:37:00.000Z,0058d000004B2qYAAS,2022-08-31T12:37:00.000Z,,,,,,Pending,Advertisement,,,,,,,,,,,,,,,MM
0018d00000GgwuAAAR,false,,Clarke367 Inc,Customer,,,,,,Turkey,,,,,,,,,,,,,,,,/services/images/photo/0018d00000GgwuAAAR,47721,Healthcare,1000000,5000,,,,,0058d000004QHafAAG,2022-08-31T12:37:00.000Z,0058d000004B2qYAAS,2022-08-31T12:37:00.000Z,0058d000004B2qYAAS,2022-08-31T12:37:00.000Z,,,,,,Pending,Web,,,,,,,,,,,,,,,MM
0018d00000GgwuEAAR,false,,Dennis371 Inc,Customer,,,,,,Brazil,,,,,,,,,,,,,,,,/services/images/photo/0018d00000GgwuEAAR,47721,Insurance,1000000,5000,,,,,0058d000004QHaaAAG,2022-08-31T12:37:00.000Z,0058d000004B2qYAAS,2022-08-31T12:37:00.000Z,0058d000004B2qYAAS,2022-08-31T12:37:00.000Z,,,,,,Pending,Word of mouth,,,,,,,,,,,,,,,COMM
0018d00000GgwuIAAR,false,,Klein375 Inc,Customer,,,,UT,,Canada,,,,,,,,,,,,,,,,/services/images/photo/0018d00000GgwuIAAR,47721,Insurance,1000000,5000,,,,,0058d000004QHamAAG,2022-08-31T12:37:00.000Z,0058d000004B2qYAAS,2022-08-31T12:37:00.000Z,0058d000004B2qYAAS,2022-08-31T12:37:00.000Z,,,,,,Pending,Web,,,,,,,,,,,,,,,MM
0018d00000GgwuMAAR,false,,Banks379 Inc,Partner,,,,,,Japan,,,,,,,,,,,,,,,,/services/images/photo/0018d00000GgwuMAAR,47721,Apparel,1000000,5000,,,,,0058d000004QHapAAG,2022-08-31T12:37:00.000Z,0058d000004B2qYAAS,2022-08-31T12:37:00.000Z,0058d000004B2qYAAS,2022-08-31T12:37:00.000Z,,,,,,Pending,Employee Referral,,,,,,,,,,,,,,,ESMB
0018d00000GgwuQAAR,false,,Houston383 Inc,Customer,,,,CT,,USA,,,,,,,,,,,,,,,,/services/images/photo/0018d00000GgwuQAAR,47721,Electronics,1000000,5000,,,,,0058d000004QHaYAAW,2022-08-31T12:37:00.000Z,0058d000004B2qYAAS,2022-08-31T12:37:00.000Z,0058d000004B2qYAAS,2022-08-31T12:37:00.000Z,,,,,,Pending,Trade Show,,,,,,,,,,,,,,,GB
0018d00000GgwuUAAR,false,,Banks163 Inc,Customer,,,,TX,,USA,,,,,,,,,,,,,,,,/services/images/photo/0018d00000GgwuUAAR,47721,Technology,1000000,5000,,,,,0058d000004QHadAAG,2022-08-31T12:37:00.000Z,0058d000004B2qYAAS,2022-08-31T12:37:00.000Z,0058d000004B2qYAAS,2022-08-31T12:37:00.000Z,2029-08-20,,,,,Pending,Partner,,,,,,,,,,,,,,,SMB
0018d00000GgwuYAAR,false,,Quinn180 Inc,Customer,,,,KS,,USA,,,,,,,,,,,,,,,,/services/images/photo/0018d00000GgwuYAAR,47721,Media,1000000,5000,,,,,0058d000004QHalAAG,2022-08-31T12:37:00.000Z,0058d000004B2qYAAS,2022-08-31T12:37:00.000Z,0058d000004B2qYAAS,2022-08-31T12:37:00.000Z,,,,,,Pending,Advertisement,,,,,,,,,,,,,,,GB
0018d00000GgwucAAB,false,,Crawford184 Inc,Customer,,,,OK,,Canada,,,,,,,,,,,,,,,,/services/images/photo/0018d00000GgwucAAB,47721,Education,1000000,5000,,,,,0058d000004QHaZAAW,2022-08-31T12:37:00.000Z,0058d000004B2qYAAS,2022-08-31T12:37:00.000Z,0058d000004B2qYAAS,2022-08-31T12:37:00.000Z,2029-08-04,,,,,Pending,Partner,,,,,,,,,,,,,,,SMB
0018d00000GgwugAAB,false,,Christensen164 Inc,Customer,,,,,,Japan,,,,,,,,,,,,,,,,/services/images/photo/0018d00000GgwugAAB,47721,Electronics,1000000,5000,,,,,0058d000004QHafAAG,2022-08-31T12:37:00.000Z,0058d000004B2qYAAS,2022-08-31T12:37:00.000Z,0058d000004B2qYAAS,2022-08-31T12:37:00.000Z,,,,,,Pending,Web,,,,,,,,,,,,,,,MM
0018d00000GgwukAAB,false,,Newman168 Inc,Partner,,,,,,United Kingdom,,,,,,,,,,,,,,,,/services/images/photo/0018d00000GgwukAAB,47721,Apparel,1000000,5000,,,,,0058d000004QHabAAG,2022-08-31T12:37:00.000Z,0058d000004B2qYAAS,2022-08-31T12:37:00.000Z,0058d000004B2qYAAS,2022-08-31T12:37:00.000Z,,,,,,Pending,Employee Referral,,,,,,,,,,,,,,,COMM
0018d00000GgwuoAAB,false,,Carter172 Inc,Partner,,,,,,Australia,,,,,,,,,,,,,,,,/services/images/photo/0018d00000GgwuoAAB,47721,Utilities,1000000,5000,,,,,0058d000004QHalAAG,2022-08-31T12:37:00.000Z,0058d000004B2qYAAS,2022-08-31T12:37:00.000Z,0058d000004B2qYAAS,2022-08-31T12:37:00.000Z,,,,,,Pending,Trade Show,,,,,,,,,,,,,,,ENT
0018d00000GgwusAAB,false,,Carpenter176 Inc,Partner,,,,,,Japan,,,,,,,,,,,,,,,,/services/images/photo/0018d00000GgwusAAB,47721,Energy,1000000,5000,,,,,0058d000004QHajAAG,2022-08-31T12:37:00.000Z,0058d000004B2qYAAS,2022-08-31T12:37:00.000Z,0058d000004B2qYAAS,2022-08-31T12:37:00.000Z,,,,,,Pending,Public Relations,,,,,,,,,,,,,,,SMB
0018d00000GgwutAAB,false,,Flores188 Inc,Customer,,,,VA,,Canada,,,,,,,,,,,,,,,,/services/images/photo/0018d00000GgwutAAB,47722,Retail,1000000,5000,,,,,0058d000004QHagAAG,2022-08-31T12:37:00.000Z,0058d000004B2qYAAS,2022-08-31T12:37:00.000Z,0058d000004B2qYAAS,2022-08-31T12:37:00.000Z,,,,,,Pending,Employee Referral,,,,,,,,,,,,,,,MM
0018d00000GgwuxAAB,false,,Gardner390 Inc,Customer,,,,,,Germany,,,,,,,,,,,,,,,,/services/images/photo/0018d00000GgwuxAAB,47722,Energy,1000000,5000,,,,,0058d000004QHacAAG,2022-08-31T12:37:00.000Z,0058d000004B2qYAAS,2022-08-31T12:37:00.000Z,0058d000004B2qYAAS,2022-08-31T12:37:00.000Z,,,,,,Pending,Web,,,,,,,,,,,,,,,MM
0018d00000Ggwv1AAB,false,,Robinson394 Inc,Customer,,,,,,Italy,,,,,,,,,,,,,,,,/services/images/photo/0018d00000Ggwv1AAB,47722,Education,1000000,5000,,,,,0058d000004QHaoAAG,2022-08-31T12:37:00.000Z,0058d000004B2qYAAS,2022-08-31T12:37:00.000Z,0058d000004B2qYAAS,2022-08-31T12:37:00.000Z,,,,,,Pending,Word of mouth,,,,,,,,,,,,,,,MM
0018d00000GgwuBAAR,false,,Dunn368 Inc,Customer,,,,ID,,USA,,,,,,,,,,,,,,,,/services/images/photo/0018d00000GgwuBAAR,47722,Biotechnology,1000000,5000,,,,,0058d000004QHaqAAG,2022-08-31T12:37:00.000Z,0058d000004B2qYAAS,2022-08-31T12:37:00.000Z,0058d000004B2qYAAS,2022-08-31T12:37:00.000Z,,,,,,Pending,Partner,,,,,,,,,,,,,,,COMM
0018d00000GgwuJAAR,false,,Dixon376 Inc,Customer,,,,NH,,USA,,,,,,,,,,,,,,,,/services/images/photo/0018d00000GgwuJAAR,47722,Biotechnology,1000000,5000,,,,,0058d000004QHajAAG,2022-08-31T12:37:00.000Z,0058d000004B2qYAAS,2022-08-31T12:37:00.000Z,0058d000004B2qYAAS,2022-08-31T12:37:00.000Z,,,,,,Pending,Public Relations,,,,,,,,,,,,,,,MM
0018d00000GgwuNAAR,false,,Nash380 Inc,Customer,,,,,,Normway,,,,,,,,,,,,,,,,/services/images/photo/0018d00000GgwuNAAR,47722,Banking,1000000,5000,,,,,0058d000004QHaiAAG,2022-08-31T12:37:00.000Z,0058d000004B2qYAAS,2022-08-31T12:37:00.000Z,0058d000004B2qYAAS,2022-08-31T12:37:00.000Z,,,,,,Pending,Advertisement,,,,,,,,,,,,,,,SMB
0018d00000GgwuFAAR,false,,Abbott372 Inc,Partner,,,,HI,,USA,,,,,,,,,,,,,,,,/services/images/photo/0018d00000GgwuFAAR,47722,Consulting,1000000,5000,,,,,0058d000004QHaaAAG,2022-08-31T12:37:00.000Z,0058d000004B2qYAAS,2022-08-31T12:37:00.000Z,0058d000004B2qYAAS,2022-08-31T12:37:00.000Z,,2022-09-01T11:24:00.000Z,2022-09-01T11:24:00.000Z,,,Pending,Word of mouth,,,,,,,,,,,,,,,GB
0018d00000GgwuRAAR,false,,Rios384 Inc,Partner,,,,,,Japan,,,,,,,,,,,,,,,,/services/images/photo/0018d00000GgwuRAAR,47722,Insurance,1000000,5000,,,,,0058d000004QHadAAG,2022-08-31T12:37:00.000Z,0058d000004B2qYAAS,2022-08-31T12:37:00.000Z,0058d000004B2qYAAS,2022-08-31T12:37:00.000Z,2029-07-28,,,,,Pending,Web,,,,,,,,,,,,,,,ENT
0018d00000GgwuVAAR,false,,King177 Inc,Customer,,,,TX,,USA,,,,,,,,,,,,,,,,/services/images/photo/0018d00000GgwuVAAR,47722,Telecommunications,1000000,5000,,,,,0058d000004QHamAAG,2022-08-31T12:37:00.000Z,0058d000004B2qYAAS,2022-08-31T12:37:00.000Z,0058d000004B2qYAAS,2022-08-31T12:37:00.000Z,,,,,,Pending,Web,,,,,,,,,,,,,,,SMB
0018d00000GgwuZAAR,false,,Martinez181 Inc,Customer,,,,ME,,USA,,,,,,,,,,,,,,,,/services/images/photo/0018d00000GgwuZAAR,47722,Biotechnology,1000000,5000,,,,,0058d000004QHaYAAW,2022-08-31T12:37:00.000Z,0058d000004B2qYAAS,2022-08-31T12:37:00.000Z,0058d000004B2qYAAS,2022-08-31T12:37:00.000Z,,,,,,Pending,Partner,,,,,,,,,,,,,,,SMB
0018d00000GgwudAAB,false,,Klein185 Inc,Customer,,,,,,Switzerland,,,,,,,,,,,,,,,,/services/images/photo/0018d00000GgwudAAB,47722,Banking,1000000,5000,,,,,0058d000004QHalAAG,2022-08-31T12:37:00.000Z,0058d000004B2qYAAS,2022-08-31T12:37:00.000Z,0058d000004B2qYAAS,2022-08-31T12:37:00.000Z,,,,,,Pending,Employee Referral,,,,,,,,,,,,,,,SMB
0018d00000GgwuhAAB,false,,Webb165 Inc,Customer,,,,NE,,Canada,,,,,,,,,,,,,,,,/services/images/photo/0018d00000GgwuhAAB,47722,Apparel,1000000,5000,,,,,0058d000004QHabAAG,2022-08-31T12:37:00.000Z,0058d000004B2qYAAS,2022-08-31T12:37:00.000Z,0058d000004B2qYAAS,2022-08-31T12:37:00.000Z,2029-08-31,,,,,Pending,Employee Referral,,,,,,,,,,,,,,,MM
0018d00000GgwulAAB,false,,Baker169 Inc,Customer,,,,,,China,,,,,,,,,,,,,,,,/services/images/photo/0018d00000GgwulAAB,47722,Consulting,1000000,5000,,,,,0058d000004QHaiAAG,2022-08-31T12:37:00.000Z,0058d000004B2qYAAS,2022-08-31T12:37:00.000Z,0058d000004B2qYAAS,2022-08-31T12:37:00.000Z,,,,,,Pending,Employee Referral,,,,,,,,,,,,,,,ENT
0018d00000GgwupAAB,false,,Greer173 Inc,Customer,,,,MN,,Canada,,,,,,,,,,,,,,,,/services/images/photo/0018d00000GgwupAAB,47722,Transportation,1000000,5000,,,,,0058d000004QHaoAAG,2022-08-31T12:37:00.000Z,0058d000004B2qYAAS,2022-08-31T12:37:00.000Z,0058d000004B2qYAAS,2022-08-31T12:37:00.000Z,,,,,,Pending,Advertisement,,,,,,,,,,,,,,,COMM
0018d00000GgwuuAAB,false,,Hoffman387 Inc,Partner,,,,WV,,Canada,,,,,,,,,,,,,,,,/services/images/photo/0018d00000GgwuuAAB,74100,Transportation,1000000,5000,,,,,0058d000004QHaaAAG,2022-08-31T12:37:00.000Z,0058d000004B2qYAAS,2022-08-31T12:37:00.000Z,0058d000004B2qYAAS,2022-08-31T12:37:00.000Z,,,,,,Pending,Partner,,,,,,,,,,,,,,,GB
0018d00000GgwuyAAB,false,,Stephens391 Inc,Customer,,,,MI,,Canada,,,,,,,,,,,,,,,,/services/images/photo/0018d00000GgwuyAAB,74100,Insurance,1000000,5000,,,,,0058d000004QHadAAG,2022-08-31T12:37:00.000Z,0058d000004B2qYAAS,2022-08-31T12:37:00.000Z,0058d000004B2qYAAS,2022-08-31T12:37:00.000Z,2029-09-12,,,,,Pending,Trade Show,,,,,,,,,,,,,,,COMM
